기준월,사업장명,사업자등록번호,가입상태코드,가입자수,신규취득자수,상실가입자수,당월고지금액,적용일자,재등록일자,탈퇴일자,사업장업종코드명,사업장업종코드,사업장형태구분코드,시도코드,가상_공개차수,가상_t
2022-07,주식회사한덕유리,103870,1,4,0,1,972800,2015-08-26,,,유리 및 창호 공사업,452102,1,41,2023년 1차,2023-08
2022-08,주식회사한덕유리,103870,1,3,0,0,800540,2015-08-26,,,유리 및 창호 공사업,452102,1,41,2023년 1차,2023-08
2022-09,주식회사한덕유리,103870,1,5,0,0,1286260,2015-08-26,,,유리 및 창호 공사업,452102,1,41,2023년 1차,2023-08
2022-10,주식회사한덕유리,103870,1,4,0,0,972800,2015-08-26,,,유리 및 창호 공사업,452102,1,41,2023년 1차,2023-08
2022-12,주식회사한덕유리,103870,1,5,1,0,1145060,2015-08-26,,,유리 및 창호 공사업,452102,1,41,2023년 1차,2023-08
2023-01,주식회사한덕유리,103870,1,5,0,0,1145060,2015-08-26,,,유리 및 창호 공사업,452102,1,41,2023년 1차,2023-08
2023-02,주식회사한덕유리,103870,1,5,0,0,1145060,2015-08-26,,,유리 및 창호 공사업,452102,1,41,2023년 1차,2023-08
2023-06,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,3,0,0,986760,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2023-07,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,3,0,0,986760,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2023-08,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,3,0,0,1010500,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2023-09,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,3,0,0,1010500,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2023-10,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,3,0,0,1010500,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2023-11,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,3,0,0,1010500,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2023-12,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,3,0,0,1010500,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2024-01,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,3,0,0,1010500,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2024-02,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,3,0,0,1010500,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2024-03,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,6,3,0,2552000,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2024-04,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,6,0,0,2552000,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2024-05,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,6,0,0,2552000,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2024-06,메타넷디지털주식회사/상용/4단계 공항감시레이더시설(PSR/SSR) 구매설치 사업,104811,1,6,0,0,2552000,2022-08-12,,,컴퓨터 프로그래밍 서비스업,722005,1,28,2024년 2차,2024-12
2024-02,한림회계법인,104816,1,20,0,0,6283460,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-03,한림회계법인,104816,1,20,0,0,6283460,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-04,한림회계법인,104816,1,20,0,0,6283460,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-05,한림회계법인,104816,1,20,0,0,6283460,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-06,한림회계법인,104816,1,20,0,0,6283460,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-07,한림회계법인,104816,1,20,0,0,6283460,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-08,한림회계법인,104816,1,20,0,0,6536080,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-09,한림회계법인,104816,1,20,0,0,6536080,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-10,한림회계법인,104816,1,20,0,0,6536080,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-11,한림회계법인,104816,1,20,0,0,6536080,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2024-12,한림회계법인,104816,1,20,0,0,6536080,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2025-01,한림회계법인,104816,1,20,0,0,6536080,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2025-02,한림회계법인,104816,1,20,0,0,6536080,2001-11-01,,,공인회계사업,741202,1,11,2025년 1차,2025-08
2022-06,(주)디지털헤럴드,104818,1,26,1,0,5862340,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2022-07,(주)디지털헤럴드,104818,1,26,0,1,6222800,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2022-08,(주)디지털헤럴드,104818,1,28,3,3,6597020,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2022-09,(주)디지털헤럴드,104818,1,24,0,0,6650900,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2022-10,(주)디지털헤럴드,104818,1,28,2,2,6749200,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2022-12,(주)디지털헤럴드,104818,1,27,1,0,6676920,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2023-01,(주)디지털헤럴드,104818,1,27,0,1,6676920,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2023-02,(주)디지털헤럴드,104818,1,26,0,1,6355980,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2023-03,(주)디지털헤럴드,104818,1,26,1,2,6412780,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2023-04,(주)디지털헤럴드,104818,1,25,1,1,6225320,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2023-05,(주)디지털헤럴드,104818,1,24,0,0,5984580,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2023-06,(주)디지털헤럴드,104818,1,26,2,1,6423240,2003-08-01,,,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,729000,1,11,2023년 2차,2023-12
2023-06,(주)한큐한신익스프레스코리아,104818,1,70,0,4,17577560,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2023-07,(주)한큐한신익스프레스코리아,104818,1,70,4,3,17284780,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2023-08,(주)한큐한신익스프레스코리아,104818,1,68,1,0,17822640,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2023-09,(주)한큐한신익스프레스코리아,104818,1,68,0,3,17822640,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2023-10,(주)한큐한신익스프레스코리아,104818,1,65,0,0,16883680,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2023-11,(주)한큐한신익스프레스코리아,104818,1,67,2,2,17481380,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2023-12,(주)한큐한신익스프레스코리아,104818,1,68,3,0,17575900,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2024-01,(주)한큐한신익스프레스코리아,104818,1,68,0,0,17575900,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2024-02,(주)한큐한신익스프레스코리아,104818,1,68,0,3,17575900,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2024-03,(주)한큐한신익스프레스코리아,104818,1,65,0,3,16803340,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2024-04,(주)한큐한신익스프레스코리아,104818,1,67,5,5,17226420,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2024-05,(주)한큐한신익스프레스코리아,104818,1,66,4,3,16911260,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2024-06,(주)한큐한신익스프레스코리아,104818,1,65,2,2,16609060,2004-03-01,,,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,630902,1,11,2024년 2차,2024-12
2023-06,맥쿼리증권(주),104819,1,60,3,0,28365820,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2023-07,맥쿼리증권(주),104819,1,60,0,2,28365820,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2023-08,맥쿼리증권(주),104819,1,59,1,2,29819640,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2023-09,맥쿼리증권(주),104819,1,58,1,1,29288640,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2023-10,맥쿼리증권(주),104819,1,58,1,1,29528680,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2023-11,맥쿼리증권(주),104819,1,57,0,3,29000200,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2023-12,맥쿼리증권(주),104819,1,55,1,0,28323300,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2024-01,맥쿼리증권(주),104819,1,56,1,0,28830260,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2024-02,맥쿼리증권(주),104819,1,56,0,0,28830260,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2024-03,맥쿼리증권(주),104819,1,56,0,0,28830260,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2024-04,맥쿼리증권(주),104819,1,56,0,1,28830260,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2024-05,맥쿼리증권(주),104819,1,55,0,2,28299260,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2024-06,맥쿼리증권(주),104819,1,54,1,2,27730740,2006-03-27,,,증권 중개업,671202,1,11,2024년 2차,2024-12
2022-02,초록우산,104821,1,95,2,15,26654440,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2022-03,초록우산,104821,1,92,12,2,25812680,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2022-04,초록우산,104821,1,90,0,0,25393300,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2022-05,초록우산,104821,1,91,1,1,25737280,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2022-06,초록우산,104821,1,93,3,2,26254420,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2022-07,초록우산,104821,1,91,0,3,26849460,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2022-08,초록우산,104821,1,90,2,2,26523200,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2022-10,초록우산,104821,1,91,2,2,26686020,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2022-12,초록우산,104821,1,91,3,0,26596540,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2023-01,초록우산,104821,1,92,3,33,27094500,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2023-02,초록우산,104821,1,84,25,30,24965320,2012-01-01,,,BIZ_NO미존재사업장,999999,1,11,2023년 1차,2023-08
2022-02,주식회사 에듀니티,104861,1,12,1,1,3392520,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2022-03,주식회사 에듀니티,104861,1,12,1,0,3419800,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2022-04,주식회사 에듀니티,104861,1,12,0,1,3419800,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2022-05,주식회사 에듀니티,104861,1,11,0,0,3248800,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2022-06,주식회사 에듀니티,104861,1,11,0,0,3248800,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2022-07,주식회사 에듀니티,104861,1,11,0,1,2964120,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2022-08,주식회사 에듀니티,104861,1,10,0,1,2729580,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2022-09,주식회사 에듀니티,104861,1,4,0,0,833200,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2022-10,주식회사 에듀니티,104861,1,8,0,0,2205700,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2022-12,주식회사 에듀니티,104861,1,8,0,0,2205700,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2023-01,주식회사 에듀니티,104861,1,8,0,0,2205700,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2023-02,주식회사 에듀니티,104861,1,8,0,1,2205700,2008-10-31,,,음악 및 기타 오디오물 출판업,221300,1,11,2023년 1차,2023-08
2023-02,주식회사컬리넌건설,104880,1,8,3,0,1359000,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-03,주식회사컬리넌건설,104880,1,9,1,1,1521000,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-04,주식회사컬리넌건설,104880,1,10,2,0,1710000,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-05,주식회사컬리넌건설,104880,1,10,0,0,1710000,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-06,주식회사컬리넌건설,104880,1,11,1,2,2029500,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-07,주식회사컬리넌건설,104880,1,11,2,0,1908000,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-08,주식회사컬리넌건설,104880,1,12,1,0,2080260,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-09,주식회사컬리넌건설,104880,1,12,0,0,2080260,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-10,주식회사컬리넌건설,104880,1,13,1,0,2242260,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-11,주식회사컬리넌건설,104880,1,13,0,0,2242260,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2023-12,주식회사컬리넌건설,104880,1,13,0,2,2242260,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2024-01,주식회사컬리넌건설,104880,1,11,0,2,1914840,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2024-02,주식회사컬리넌건설,104880,1,9,0,1,1563840,2022-11-01,,,단독 주택 건설업 / 아파트 건설업 / 기타 공동 주택,451105,1,41,2024년 1차,2024-08
2022-02,(주)정일환경,105811,1,10,1,0,2477000,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2022-03,(주)정일환경,105811,1,10,0,1,2477000,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2022-04,(주)정일환경,105811,1,9,0,0,2212320,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2022-05,(주)정일환경,105811,1,10,1,1,2504820,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2022-06,(주)정일환경,105811,1,10,1,1,2504820,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2022-07,(주)정일환경,105811,1,9,0,1,2443740,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2022-08,(주)정일환경,105811,1,8,0,0,2151240,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2022-09,(주)정일환경,105811,1,9,0,0,2767080,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2022-10,(주)정일환경,105811,1,8,0,0,2151240,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2022-12,(주)정일환경,105811,1,8,0,0,2151240,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2023-01,(주)정일환경,105811,1,8,0,0,2151240,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2023-02,(주)정일환경,105811,1,8,0,0,2151240,1988-02-02,,,하수 처리업,900200,1,11,2023년 1차,2023-08
2024-02,주식회사정암씨앤에이,105813,1,12,2,2,2387200,1993-02-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-03,주식회사정암씨앤에이,105813,1,10,0,0,1633900,1993-02-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-04,주식회사정암씨앤에이,105813,1,10,0,0,1633900,1993-02-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-05,주식회사정암씨앤에이,105813,1,10,0,1,1633900,1993-02-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-06,주식회사정암씨앤에이,105813,1,9,0,0,1450220,1993-02-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-07,주식회사정암씨앤에이,105813,1,9,0,0,1450220,1993-02-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-08,주식회사정암씨앤에이,105813,1,9,0,0,1434560,1993-02-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-09,주식회사정암씨앤에이,105813,1,9,0,0,1434560,1993-02-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
2024-10,주식회사정암씨앤에이,105813,1,9,0,0,1434560,1993-02-01,,,아파트 건설업,451101,1,41,2025년 1차,2025-08
