business_id,source_business,label,gubun,t_disclose,shift,coverage,last_month,n_months_observed,turnover_avg_12m,turnover_avg_3m,turnover_max_12m,turnover_std_12m,emp_change_3m,emp_change_6m,emp_change_12m,salary_avg_12m,salary_last,salary_change_6m,salary_change_12m,replacement_avg_12m,replacement_avg_3m,replacement_min_12m,salary_drop_consecutive,turnover_momentum,zero_emp_months,emp_volatility,log_emp_count,firm_age_months,sido_code,industry_category,industry_death_rate_2023,imputed_months_count,imputed_ratio,has_missing_recent_3m
POS_(주)퍼라이프_2023년 1차_shift-1,POS_(주)퍼라이프_2023년 1차,1,2023년 1차,2023-08,-1,0.5,2023-01,6,0.0256,0.0,0.3333,0.0925,0.0,0.0,0.0,1528410.0,1648000.0,0.0,0.0,1.0385,1.0,0.5,1,0.0,1,0.3005,1.3863,52,41,"수도, 하수 및 폐기물처리, 원료재생업",5.2,7,0.583,1
POS_(주)퍼라이프_2023년 1차_shift+0,POS_(주)퍼라이프_2023년 1차,1,2023년 1차,2023-08,0,0.5,2023-02,6,0.0256,0.0,0.3333,0.0925,0.0,0.0,0.0,1655179.0,1648000.0,0.0,-0.0112,1.0385,1.0,0.5,1,0.0,0,0.0,1.3863,53,41,"수도, 하수 및 폐기물처리, 원료재생업",5.2,7,0.583,1
POS_(주)리더스개발_2024년 2차_shift-2,POS_(주)리더스개발_2024년 2차,1,2024년 2차,2024-12,-2,1.08,2024-04,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786359.0,2793630.0,0.0,0.0085,1.0,1.0,1.0,0,0.0,0,0.0,1.3863,208,47,부동산업,8.9,0,0.0,0
POS_(주)리더스개발_2024년 2차_shift-1,POS_(주)리더스개발_2024년 2차,1,2024년 2차,2024-12,-1,1.08,2024-05,13,0.0256,0.1111,0.3333,0.0925,0.0,0.0,0.0,2788177.0,2793630.0,0.0,0.0085,0.9615,0.8333,0.5,0,0.0,0,0.0,1.3863,209,47,부동산업,8.9,0,0.0,0
POS_(주)리더스개발_2024년 2차_shift+0,POS_(주)리더스개발_2024년 2차,1,2024년 2차,2024-12,0,1.0,2024-06,12,0.0256,0.1111,0.3333,0.0925,0.0,0.0,0.0,2789994.0,2793630.0,0.0,0.0085,0.9615,0.8333,0.5,0,0.0,0,0.0,1.3863,210,47,부동산업,8.9,1,0.083,1
POS_(주)리더스개발_2024년 2차_shift+1,POS_(주)리더스개발_2024년 2차,1,2024년 2차,2024-12,1,0.92,2024-07,11,0.0256,0.1111,0.3333,0.0925,0.0,0.0,0.0,2791812.0,2793630.0,0.0,0.0085,0.9615,0.8333,0.5,0,0.0,0,0.0,1.3863,211,47,부동산업,8.9,2,0.167,1
POS_(주)리더스개발_2024년 2차_shift+2,POS_(주)리더스개발_2024년 2차,1,2024년 2차,2024-12,2,0.83,2024-08,10,0.0256,0.0,0.3333,0.0925,0.0,0.0,0.0,2793630.0,2793630.0,0.0,0.0,0.9615,1.0,0.5,0,0.0,0,0.0,1.3863,212,47,부동산업,8.9,3,0.25,1
POS_황산건설주식회사_2023년 1차_shift-2,POS_황산건설주식회사_2023년 1차,1,2023년 1차,2023-08,-2,0.92,2022-12,11,0.0128,0.0556,0.1667,0.0462,0.0,0.25,0.6667,3334960.0,2407778.0,-0.3307,-0.3178,1.1923,1.1667,1.0,2,0.0,0,0.2913,1.7918,281,28,건설업,7.6,2,0.167,1
POS_황산건설주식회사_2023년 1차_shift-1,POS_황산건설주식회사_2023년 1차,1,2023년 1차,2023-08,-1,0.92,2023-01,11,0.0436,0.1333,0.4,0.1166,-0.1667,0.25,0.6667,3248664.0,2407778.0,-0.3289,-0.3178,1.141,0.7778,0.3333,2,8.0,0,0.2755,1.7918,282,28,건설업,7.6,2,0.167,1
POS_황산건설주식회사_2023년 1차_shift+0,POS_황산건설주식회사_2023년 1차,1,2023년 1차,2023-08,0,0.92,2023-02,11,0.0692,0.2444,0.4,0.1404,-0.5,-0.4,0.0,3221741.0,3179630.0,-0.1044,-0.0992,1.1026,0.6111,0.3333,2,14.6667,0,0.2755,1.3863,283,28,건설업,7.6,2,0.167,0
POS_황산건설주식회사_2023년 1차_shift+1,POS_황산건설주식회사_2023년 1차,1,2023년 1차,2023-08,1,0.83,2023-03,10,0.0692,0.2444,0.4,0.1404,-0.4,-0.4,0.0,3194818.0,3179630.0,-0.1044,-0.0992,1.1026,0.6111,0.3333,2,14.6667,0,0.2755,1.3863,284,28,건설업,7.6,3,0.25,1
POS_황산건설주식회사_2023년 1차_shift+2,POS_황산건설주식회사_2023년 1차,1,2023년 1차,2023-08,2,0.75,2023-04,9,0.0692,0.1111,0.4,0.1404,-0.4,-0.5,0.0,3167895.0,3179630.0,0.1597,-0.0992,1.1026,0.8333,0.3333,2,1.9608,0,0.2755,1.3863,285,28,건설업,7.6,4,0.333,1
POS_한울엔지니어링_2024년 2차_shift-2,POS_한울엔지니어링_2024년 2차,1,2024년 2차,2024-12,-2,1.08,2024-04,13,0.1201,0.1667,0.5,0.1843,0.3333,-0.5,-0.6,2978380.0,3054722.0,-0.0056,0.1129,0.8385,1.0667,0.2,3,1.5707,0,0.4063,1.6094,161,47,BIZ_NO_MISSING,0.0,0,0.0,0
POS_한울엔지니어링_2024년 2차_shift-1,POS_한울엔지니어링_2024년 2차,1,2024년 2차,2024-12,-1,1.08,2024-05,13,0.1124,0.0,0.5,0.1872,-0.5,0.0,-0.5556,3002213.0,3054722.0,0.0309,0.1059,0.8769,1.0,0.2,3,0.0,0,0.4267,1.6094,162,47,BIZ_NO_MISSING,0.0,0,0.0,0
POS_한울엔지니어링_2024년 2차_shift+0,POS_한울엔지니어링_2024년 2차,1,2024년 2차,2024-12,0,1.08,2024-06,13,0.1316,0.0833,0.5,0.1876,0.0,0.3333,-0.6,3024706.0,3054722.0,0.0356,0.1247,0.8385,0.8333,0.2,3,0.5703,0,0.448,1.6094,163,47,BIZ_NO_MISSING,0.0,0,0.0,0
POS_한울엔지니어링_2024년 2차_shift+1,POS_한울엔지니어링_2024년 2차,1,2024년 2차,2024-12,1,1.08,2024-07,13,0.1239,0.0833,0.5,0.191,-0.25,0.0,-0.6667,3078722.0,3418296.0,0.1589,0.2383,0.8385,0.8333,0.2,3,0.6122,0,0.4639,1.3863,164,47,BIZ_NO_MISSING,0.0,0,0.0,0
POS_한울엔지니어링_2024년 2차_shift+2,POS_한울엔지니어링_2024년 2차,1,2024년 2차,2024-12,2,1.08,2024-08,13,0.1752,0.3056,0.6667,0.2385,-0.25,-0.625,-0.6667,3136498.0,3511630.0,0.0026,0.1348,0.7872,0.6111,0.2,3,2.2449,0,0.4789,1.3863,165,47,BIZ_NO_MISSING,0.0,0,0.0,0
POS_화경산업(주)_2023년 1차_shift-2,POS_화경산업(주)_2023년 1차,1,2023년 1차,2023-08,-2,0.92,2022-12,11,0.076,0.1852,0.5556,0.1656,0.0,-0.1818,0.8,3156114.0,3077630.0,0.1041,-0.1277,1.4231,0.7222,0.1667,2,4.2885,0,0.2496,2.3026,300,47,제조업,6.8,2,0.167,1
POS_화경산업(주)_2023년 1차_shift-1,POS_화경산업(주)_2023년 1차,1,2023년 1차,2023-08,-1,0.92,2023-01,11,0.076,0.1852,0.5556,0.1656,-0.5556,-0.6364,-0.2,3169467.0,3701944.0,0.2846,0.0492,1.2692,0.7222,0.1667,2,4.2885,0,0.2697,1.6094,301,47,제조업,6.8,2,0.167,1
POS_화경산업(주)_2023년 1차_shift+0,POS_화경산업(주)_2023년 1차,1,2023년 1차,2023-08,0,0.92,2023-02,11,0.1144,0.3519,0.5556,0.2008,-0.5556,-0.5556,-0.3333,3182820.0,3701944.0,0.2029,0.0761,1.2179,0.5,0.1667,2,8.1481,0,0.2887,1.6094,302,47,제조업,6.8,2,0.167,0
POS_화경산업(주)_2023년 1차_shift+1,POS_화경산업(주)_2023년 1차,1,2023년 1차,2023-08,1,0.83,2023-03,10,0.1144,0.1667,0.5556,0.2008,-0.5556,-0.5556,-0.5,3202947.0,3701944.0,0.2029,0.2061,1.2179,0.7778,0.1667,2,1.688,0,0.3201,1.6094,303,47,제조업,6.8,3,0.25,1
POS_화경산업(주)_2023년 1차_shift+2,POS_화경산업(주)_2023년 1차,1,2023년 1차,2023-08,2,0.75,2023-04,9,0.0952,0.1667,0.5556,0.1987,0.0,-0.5556,-0.3333,3251598.0,3701944.0,0.2029,0.0751,1.2179,0.7778,0.1667,2,2.2603,0,0.3617,1.6094,304,47,제조업,6.8,4,0.333,1
POS_주식회사거명소방전기_2023년 1차_shift-2,POS_주식회사거명소방전기_2023년 1차,1,2023년 1차,2023-08,-2,1.0,2022-12,12,0.0391,0.037,0.2727,0.0829,-0.1818,0.0,2.0,2591893.0,2779852.0,0.0113,0.3237,1.3654,0.8333,0.25,1,0.9312,0,0.234,2.3026,15,44,건설업,7.6,1,0.083,1
POS_주식회사거명소방전기_2023년 1차_shift-1,POS_주식회사거명소방전기_2023년 1차,1,2023년 1차,2023-08,-1,1.0,2023-01,12,0.0391,0.037,0.2727,0.0829,0.0,0.0,0.2857,2647437.0,2822074.0,0.0152,0.2761,1.4423,1.1667,0.25,1,0.9312,0,0.1301,2.3026,16,44,건설업,7.6,1,0.083,1
POS_주식회사거명소방전기_2023년 1차_shift+0,POS_주식회사거명소방전기_2023년 1차,1,2023년 1차,2023-08,0,1.0,2023-02,12,0.0477,0.0741,0.2727,0.0842,0.0,0.0,0.125,2694409.0,2822074.0,0.0152,0.3027,1.0962,1.0,0.25,1,1.8624,0,0.1155,2.3026,17,44,건설업,7.6,1,0.083,0
POS_주식회사거명소방전기_2023년 1차_shift+1,POS_주식회사거명소방전기_2023년 1차,1,2023년 1차,2023-08,1,1.0,2023-03,12,0.0451,0.0673,0.2727,0.0821,0.2222,0.0,0.5714,2759520.0,3012687.0,-0.1131,0.3623,1.1731,1.5,0.25,1,1.7544,0,0.1283,2.4849,18,44,건설업,7.6,1,0.083,0
POS_주식회사거명소방전기_2023년 1차_shift+2,POS_주식회사거명소방전기_2023년 1차,1,2023년 1차,2023-08,2,1.0,2023-04,12,0.0451,0.0673,0.2727,0.0821,0.1111,0.1111,0.4286,2808015.0,2841867.0,0.0223,0.2851,1.1731,1.1667,0.25,1,1.7544,0,0.1097,2.3979,19,44,건설업,7.6,1,0.083,0
POS_원테크_2025년 1차_shift-2,POS_원테크_2025년 1차,1,2025년 1차,2025-08,-2,1.08,2024-12,13,0.0085,0.0,0.1111,0.0308,0.0,0.0,0.0,3599091.0,3730420.0,0.0647,0.0644,1.1154,1.0,0.5,1,0.0,0,0.0311,2.3026,281,26,"전기, 가스, 증기 및 공기조절 공급업",2.8,0,0.0,0
POS_원테크_2025년 1차_shift-1,POS_원테크_2025년 1차,1,2025년 1차,2025-08,-1,1.08,2025-01,13,0.0171,0.037,0.1111,0.0417,0.0,0.0,0.0,3616445.0,3730420.0,0.0647,0.0644,1.0,0.8333,0.5,1,3.3333,0,0.0311,2.3026,282,26,"전기, 가스, 증기 및 공기조절 공급업",2.8,0,0.0,0
POS_원테크_2025년 1차_shift+0,POS_원테크_2025년 1차,1,2025년 1차,2025-08,0,1.08,2025-02,13,0.0171,0.037,0.1111,0.0417,0.0,0.0,0.0,3634048.0,3733654.0,0.0009,0.0653,1.0769,1.1667,0.5,1,3.3333,0,0.0311,2.3026,283,26,"전기, 가스, 증기 및 공기조절 공급업",2.8,0,0.0,0
POS_원테크_2025년 1차_shift+1,POS_원테크_2025년 1차,1,2025년 1차,2025-08,1,1.08,2025-03,13,0.0248,0.0704,0.1111,0.0472,0.1111,0.1111,0.1111,3640507.0,3588778.0,-0.038,0.024,1.0769,1.1667,0.5,1,6.3333,0,0.0454,2.3979,284,26,"전기, 가스, 증기 및 공기조절 공급업",2.8,0,0.0,0
POS_원테크_2025년 1차_shift+2,POS_원테크_2025년 1차,1,2025년 1차,2025-08,2,1.08,2025-04,13,0.0239,0.0667,0.1111,0.0456,0.1111,0.1111,0.25,3648249.0,3605467.0,-0.0335,0.0,1.1154,1.3333,0.5,1,6.0,0,0.0544,2.3979,285,26,"전기, 가스, 증기 및 공기조절 공급업",2.8,0,0.0,0
POS_(주)성민설비_2023년 2차_shift-2,POS_(주)성민설비_2023년 2차,1,2023년 2차,2023-12,-2,1.0,2023-04,12,0.0461,0.098,0.2353,0.0688,-0.1875,-0.1875,-0.0714,3765594.0,3739726.0,-0.0459,0.1104,1.0564,0.8,0.4,2,3.2077,0,0.1657,2.6391,233,48,건설업,7.6,1,0.083,0
POS_(주)성민설비_2023년 2차_shift-1,POS_(주)성민설비_2023년 2차,1,2023년 2차,2023-12,-1,1.0,2023-05,12,0.0461,0.0784,0.2353,0.0688,-0.2353,-0.1875,-0.1333,3794195.0,3739726.0,-0.0459,0.0819,1.0564,0.8,0.4,2,2.152,0,0.17,2.6391,234,48,건설업,7.6,1,0.083,0
POS_(주)성민설비_2023년 2차_shift+0,POS_(주)성민설비_2023년 2차,1,2023년 2차,2023-12,0,1.0,2023-06,12,0.0469,0.0256,0.2353,0.0691,-0.2353,-0.2353,-0.0714,3815966.0,3739726.0,-0.057,0.0942,1.0179,0.8333,0.4,2,0.481,0,0.1757,2.6391,235,48,건설업,7.6,1,0.083,0
POS_(주)성민설비_2023년 2차_shift+1,POS_(주)성민설비_2023년 2차,1,2023년 2차,2023-12,1,1.0,2023-07,12,0.0528,0.0513,0.2353,0.068,0.0,-0.1875,-0.2353,3822378.0,3501265.0,-0.1068,0.0045,1.0179,0.8333,0.4,2,0.962,0,0.1795,2.6391,236,48,건설업,7.6,1,0.083,0
POS_(주)성민설비_2023년 2차_shift+2,POS_(주)성민설비_2023년 2차,1,2023년 2차,2023-12,2,1.0,2023-08,12,0.0438,0.0513,0.2353,0.0665,-0.0769,-0.2941,-0.25,3845115.0,3781296.0,-0.0451,-0.0276,0.9923,0.8333,0.4,2,1.2344,0,0.1851,2.5649,237,48,건설업,7.6,1,0.083,0
POS_청우건설_2024년 2차_shift-2,POS_청우건설_2024년 2차,1,2024년 2차,2024-12,-2,1.08,2024-04,13,0.0502,0.1083,0.2,0.0717,-0.1,-0.1,-0.3077,4021050.0,4079086.0,-0.0197,0.0286,0.9744,1.2778,0.3333,1,3.302,0,0.121,2.3026,210,11,건설업,7.6,0,0.0,0
POS_청우건설_2024년 2차_shift-1,POS_청우건설_2024년 2차,1,2024년 2차,2024-12,-1,1.08,2024-05,13,0.0384,0.0417,0.2,0.0656,-0.1,-0.1,-0.1818,4029786.0,4079086.0,-0.0197,0.0786,1.0256,1.5,0.3333,1,1.1134,0,0.1052,2.3026,211,11,건설업,7.6,0,0.0,0
POS_청우건설_2024년 2차_shift+0,POS_청우건설_2024년 2차,1,2024년 2차,2024-12,0,1.08,2024-06,13,0.047,0.037,0.2,0.0674,0.125,-0.1,-0.25,4052654.0,4079086.0,-0.0197,0.0393,0.9872,1.5,0.3333,1,0.7419,0,0.108,2.3026,212,11,건설업,7.6,0,0.0,0
POS_청우건설_2024년 2차_shift+1,POS_청우건설_2024년 2차,1,2024년 2차,2024-12,1,1.08,2024-07,13,0.0405,0.037,0.2,0.0676,-0.1111,-0.2,-0.2727,4009499.0,3363972.0,-0.1915,-0.1105,0.9872,0.8333,0.3333,1,0.8905,0,0.1064,2.1972,213,11,건설업,7.6,0,0.0,0
POS_청우건설_2024년 2차_shift+2,POS_청우건설_2024년 2차,1,2024년 2차,2024-12,2,1.08,2024-08,13,0.0405,0.037,0.2,0.0676,0.0,-0.1,-0.1818,3991967.0,3553877.0,-0.1459,-0.1257,1.0641,1.1667,0.3333,1,0.8905,0,0.1014,2.3026,214,11,건설업,7.6,0,0.0,0
POS_비비큐제주시청점_2024년 1차_shift-2,POS_비비큐제주시청점_2024년 1차,1,2024년 1차,2024-08,-2,1.08,2023-12,13,0.0205,0.0095,0.0984,0.0254,0.1461,0.1002,0.0055,3712217.0,3713359.0,0.013,0.0543,2.2085,5.5159,0.1215,3,0.3961,0,0.0554,7.0022,422,50,BIZ_NO_MISSING,0.0,0,0.0,0
POS_비비큐제주시청점_2024년 1차_shift-1,POS_비비큐제주시청점_2024년 1차,1,2024년 1차,2024-08,-1,1.08,2024-01,13,0.0221,0.0143,0.0984,0.0249,0.131,0.1001,-0.0064,3727182.0,3716560.0,0.0115,0.0575,2.0857,5.1227,0.1215,3,0.5873,0,0.0551,6.993,423,50,BIZ_NO_MISSING,0.0,0,0.0,0
POS_비비큐제주시청점_2024년 1차_shift+0,POS_비비큐제주시청점_2024년 1차,1,2024년 1차,2024-08,0,1.08,2024-02,13,0.0255,0.0349,0.0984,0.0282,-0.0109,0.1231,0.0084,3742912.0,3718999.0,-0.0586,0.0521,2.0911,0.3933,0.1215,3,1.5405,0,0.0542,6.9912,424,50,BIZ_NO_MISSING,0.0,0,0.0,0
POS_비비큐제주시청점_2024년 1차_shift+1,POS_비비큐제주시청점_2024년 1차,1,2024년 1차,2024-08,1,1.08,2024-03,13,0.019,0.0355,0.07,0.0178,-0.0619,0.0752,0.0352,3763887.0,3807381.0,-0.0391,0.031,2.1894,0.6218,0.1538,3,2.5335,0,0.0523,6.9383,425,50,BIZ_NO_MISSING,0.0,0,0.0,0
POS_비비큐제주시청점_2024년 1차_shift+2,POS_비비큐제주시청점_2024년 1차,1,2024년 1차,2024-08,2,1.08,2024-04,13,0.0192,0.0305,0.07,0.0177,-0.0616,0.0613,0.019,3772992.0,3811211.0,-0.036,0.0349,1.9458,0.7928,0.1538,3,1.9267,0,0.0516,6.9295,426,50,BIZ_NO_MISSING,0.0,0,0.0,0
POS_주식회사아이미제주비치호텔_2024년 1차_shift-2,POS_주식회사아이미제주비치호텔_2024년 1차,1,2024년 1차,2024-08,-2,1.08,2023-12,13,0.0858,0.0,0.3,0.0925,-0.1111,0.0,-0.2727,2283538.0,2296861.0,-0.0128,0.0387,1.0705,1.3333,0.25,3,0.0,0,0.1344,2.1972,98,50,숙박 및 음식점업,14.7,0,0.0,0
POS_주식회사아이미제주비치호텔_2024년 1차_shift-1,POS_주식회사아이미제주비치호텔_2024년 1차,1,2024년 1차,2024-08,-1,1.08,2024-01,13,0.0884,0.0417,0.3,0.0931,0.1429,-0.2,-0.2,2290117.0,2296861.0,-0.007,0.0288,1.0321,1.1667,0.25,3,0.4068,0,0.1308,2.1972,99,50,숙박 및 음식점업,14.7,0,0.0,0
POS_주식회사아이미제주비치호텔_2024년 1차_shift+0,POS_주식회사아이미제주비치호텔_2024년 1차,1,2024년 1차,2024-08,0,1.08,2024-02,13,0.0884,0.0417,0.3,0.0931,-0.125,-0.2222,-0.3,2297233.0,2324984.0,-0.0303,0.0414,1.0321,0.8333,0.25,3,0.4068,0,0.1448,2.0794,100,50,숙박 및 음식점업,14.7,0,0.0,0
POS_주식회사아이미제주비치호텔_2024년 1차_shift+1,POS_주식회사아이미제주비치호텔_2024년 1차,1,2024년 1차,2024-08,1,1.08,2024-03,13,0.0807,0.0417,0.3,0.0961,0.125,0.0,-0.1,2300504.0,2274988.0,-0.0408,0.019,1.2244,1.5,0.25,3,0.4508,0,0.1409,2.3026,101,50,숙박 및 음식점업,14.7,0,0.0,0
POS_주식회사아이미제주비치호텔_2024년 1차_shift+2,POS_주식회사아이미제주비치호텔_2024년 1차,1,2024년 1차,2024-08,2,1.08,2024-04,13,0.073,0.0,0.3,0.0984,0.125,0.2857,-0.1818,2303775.0,2274988.0,-0.0215,0.0184,1.2244,1.6667,0.25,3,0.0,0,0.136,2.3026,102,50,숙박 및 음식점업,14.7,0,0.0,0
POS_지우종합건설(주)_2023년 1차_shift-2,POS_지우종합건설(주)_2023년 1차,1,2023년 1차,2023-08,-2,0.92,2022-12,11,0.0641,0.1111,0.3333,0.1234,0.0,-0.25,-0.25,2462296.0,2464889.0,0.0893,0.0893,0.9615,0.8333,0.5,1,2.2222,0,0.1466,1.3863,245,26,BIZ_NO_MISSING,0.0,2,0.167,1
POS_지우종합건설(주)_2023년 1차_shift-1,POS_지우종합건설(주)_2023년 1차,1,2023년 1차,2023-08,-1,0.83,2023-01,10,0.0641,0.0,0.3333,0.1234,0.0,-0.25,-0.25,2477848.0,2464889.0,0.0841,0.0893,0.9615,1.0,0.5,1,0.0,0,0.1499,1.3863,246,26,BIZ_NO_MISSING,0.0,3,0.25,1
POS_지우종합건설(주)_2023년 1차_shift+0,POS_지우종합건설(주)_2023년 1차,1,2023년 1차,2023-08,0,0.75,2023-02,9,0.0641,0.0,0.3333,0.1234,0.0,0.0,-0.25,2493399.0,2464889.0,0.0,0.0893,0.9615,1.0,0.5,1,0.0,0,0.1496,1.3863,247,26,BIZ_NO_MISSING,0.0,4,0.333,1
POS_지우종합건설(주)_2023년 1차_shift+1,POS_지우종합건설(주)_2023년 1차,1,2023년 1차,2023-08,1,0.67,2023-03,8,0.0449,0.0,0.3333,0.1108,0.0,0.0,0.0,2508950.0,2464889.0,-0.3598,0.006,1.0,1.0,0.5,1,0.0,0,0.1452,1.3863,248,26,BIZ_NO_MISSING,0.0,5,0.417,1
POS_지우종합건설(주)_2023년 1차_shift+2,POS_지우종합건설(주)_2023년 1차,1,2023년 1차,2023-08,2,0.58,2023-04,7,0.0449,0.0,0.3333,0.1108,0.0,0.0,-0.25,2510073.0,2464889.0,0.0,0.0893,1.0,1.0,0.5,1,0.0,0,0.1452,1.3863,249,26,BIZ_NO_MISSING,0.0,6,0.5,1
POS_대정산업_2023년 1차_shift-2,POS_대정산업_2023년 1차,1,2023년 1차,2023-08,-2,0.67,2022-12,8,0.0962,0.0833,0.6667,0.2037,0.0,0.3333,0.0,2146013.0,2658500.0,-0.0833,0.0,1.0641,0.8333,0.3333,2,0.8333,3,0.5934,1.6094,17,48,제조업,6.8,5,0.417,1
POS_대정산업_2023년 1차_shift-1,POS_대정산업_2023년 1차,1,2023년 1차,2023-08,-1,0.75,2023-01,9,0.0962,0.0833,0.6667,0.2037,-0.25,0.0,0.0,2328936.0,2378000.0,0.0,0.0,1.0641,0.8333,0.3333,2,0.8333,2,0.4698,1.3863,18,48,제조업,6.8,4,0.333,1
POS_대정산업_2023년 1차_shift+0,POS_대정산업_2023년 1차,1,2023년 1차,2023-08,0,0.83,2023-02,10,0.0962,0.0833,0.6667,0.2037,-0.25,0.0,0.0,2511859.0,2378000.0,0.0,-0.2246,1.0641,0.8333,0.3333,2,0.8333,1,0.3333,1.3863,19,48,제조업,6.8,3,0.25,0
POS_대정산업_2023년 1차_shift+1,POS_대정산업_2023년 1차,1,2023년 1차,2023-08,1,0.83,2023-03,10,0.0962,0.0,0.6667,0.2037,-0.25,0.0,0.0,2458885.0,2378000.0,0.0,-0.2246,0.9872,1.0,0.3333,2,0.0,1,0.3333,1.3863,20,48,제조업,6.8,3,0.25,0
POS_대정산업_2023년 1차_shift+2,POS_대정산업_2023년 1차,1,2023년 1차,2023-08,2,0.83,2023-04,10,0.0449,0.0,0.3333,0.1108,0.0,-0.25,0.0,1934115.0,2378000.0,-0.1055,0.0,1.0385,1.0,0.5,1,0.0,3,0.5934,1.3863,21,48,제조업,6.8,3,0.25,0
POS_(주)레이징_2024년 1차_shift-2,POS_(주)레이징_2024년 1차,1,2024년 1차,2024-08,-2,1.08,2023-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3362605.0,3421156.0,0.0424,0.0205,1.0769,1.0,1.0,1,0.0,0,0.1097,1.7918,91,11,전문과학기술서비스업,9.7,0,0.0,0
POS_(주)레이징_2024년 1차_shift-1,POS_(주)레이징_2024년 1차,1,2024년 1차,2024-08,-1,1.08,2024-01,13,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3367891.0,3421156.0,0.0424,0.0205,1.0769,1.0,1.0,1,0.0,0,0.1024,1.7918,92,11,전문과학기술서비스업,9.7,0,0.0,0
POS_(주)레이징_2024년 1차_shift+0,POS_(주)레이징_2024년 1차,1,2024년 1차,2024-08,0,1.08,2024-02,13,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3373176.0,3421156.0,0.0,0.0205,1.0769,1.0,1.0,1,0.0,0,0.0919,1.7918,93,11,전문과학기술서비스업,9.7,0,0.0,0
POS_(주)레이징_2024년 1차_shift+1,POS_(주)레이징_2024년 1차,1,2024년 1차,2024-08,1,1.08,2024-03,13,0.0154,0.0667,0.2,0.0555,0.0,0.0,0.25,3378462.0,3421156.0,0.0,0.0205,1.0385,0.8333,0.5,1,0.0,0,0.0775,1.7918,94,11,전문과학기술서비스업,9.7,0,0.0,0
POS_(주)레이징_2024년 1차_shift+2,POS_(주)레이징_2024년 1차,1,2024년 1차,2024-08,2,1.08,2024-04,13,0.0154,0.0667,0.2,0.0555,-0.2,-0.2,0.0,3351791.0,3005722.0,-0.1214,-0.1034,1.0385,0.8333,0.5,1,0.0,0,0.0775,1.6094,95,11,전문과학기술서비스업,9.7,0,0.0,0
POS_동우기업_2023년 1차_shift-2,POS_동우기업_2023년 1차,1,2023년 1차,2023-08,-2,1.0,2022-12,12,0.0319,0.0534,0.1111,0.043,0.3333,-0.1429,0.0,2306383.0,2743037.0,0.4277,0.4284,1.0769,0.6667,0.5,1,2.1034,0,0.1085,2.5649,23,41,제조업,6.8,1,0.083,1
POS_동우기업_2023년 1차_shift-1,POS_동우기업_2023년 1차,1,2023년 1차,2023-08,-1,1.0,2023-01,12,0.0389,0.0581,0.1111,0.0448,-0.1538,-0.1538,-0.0833,2368641.0,2729677.0,-0.0005,0.4215,1.0385,0.6667,0.5,1,1.7553,0,0.1146,2.4849,24,41,제조업,6.8,1,0.083,1
POS_동우기업_2023년 1차_shift+0,POS_동우기업_2023년 1차,1,2023년 1차,2023-08,0,1.0,2023-02,12,0.0389,0.0581,0.1111,0.0448,-0.2308,-0.2857,-0.1667,2432665.0,2752644.0,0.0167,0.4334,1.0385,0.6667,0.5,1,1.7553,0,0.1295,2.3979,25,41,제조업,6.8,1,0.083,0
POS_동우기업_2023년 1차_shift+1,POS_동우기업_2023년 1차,1,2023년 1차,2023-08,1,1.0,2023-03,12,0.0389,0.0303,0.1111,0.0448,-0.1667,0.1111,-0.2857,2496688.0,2752644.0,-0.0471,0.431,1.0385,0.8333,0.5,1,0.7316,0,0.1422,2.3979,26,41,제조업,6.8,1,0.083,0
POS_동우기업_2023년 1차_shift+2,POS_동우기업_2023년 1차,1,2023년 1차,2023-08,2,1.0,2023-04,12,0.0389,0.0,0.1111,0.0448,-0.0909,-0.2308,-0.2857,2560458.0,2752644.0,0.0079,0.431,0.8846,1.0,0.5,1,0.0,0,0.1483,2.3979,27,41,제조업,6.8,1,0.083,0
POS_삼성공조_2024년 1차_shift-2,POS_삼성공조_2024년 1차,1,2024년 1차,2024-08,-2,1.08,2023-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4459897.0,4736593.0,0.1049,0.1049,1.0,1.0,1.0,0,0.0,0,0.0,1.3863,63,41,건설업,7.6,0,0.0,0
POS_삼성공조_2024년 1차_shift-1,POS_삼성공조_2024년 1차,1,2024년 1차,2024-08,-1,1.08,2024-01,13,0.0256,0.1111,0.3333,0.0925,0.0,0.0,0.0,4494484.0,4736593.0,0.1049,0.1049,0.9615,0.8333,0.5,0,0.0,0,0.0,1.3863,64,41,건설업,7.6,0,0.0,0
POS_삼성공조_2024년 1차_shift+0,POS_삼성공조_2024년 1차,1,2024년 1차,2024-08,0,1.0,2024-02,12,0.0256,0.1111,0.3333,0.0925,0.0,0.0,0.0,4529071.0,4736593.0,0.0,0.1049,0.9615,0.8333,0.5,0,0.0,0,0.0,1.3863,65,41,건설업,7.6,1,0.083,1
